timestamp,temperature_2m,humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,pressure,boundary_layer_height
2026-01-17 16:00:00,22.0,45,1.4,23,0.0,987.9,805.0
2026-01-17 17:00:00,19.7,53,2.3,45,0.0,987.7,80.0
2026-01-17 18:00:00,17.6,57,4.4,63,0.0,987.7,135.0
2026-01-17 19:00:00,16.3,65,5.0,77,0.0,987.8,120.0
2026-01-17 20:00:00,15.4,72,3.6,84,0.0,988.0,90.0
2026-01-17 21:00:00,14.5,78,3.3,81,0.0,987.9,65.0
2026-01-17 22:00:00,13.6,82,3.2,90,0.0,987.8,55.0
2026-01-17 23:00:00,12.8,87,3.9,137,0.0,987.7,50.0
2026-01-18 00:00:00,12.0,88,3.1,140,0.0,987.6,40.0
2026-01-18 01:00:00,11.5,89,2.9,158,0.0,987.3,35.0
2026-01-18 02:00:00,11.1,89,2.5,150,0.0,986.8,35.0
2026-01-18 03:00:00,10.7,90,2.1,121,0.0,986.3,25.0
2026-01-18 04:00:00,10.1,92,2.3,129,0.0,985.9,20.0
2026-01-18 05:00:00,8.1,100,3.1,170,0.0,985.8,15.0
2026-01-18 06:00:00,8.2,99,2.9,120,0.0,986.3,15.0
2026-01-18 07:00:00,8.2,99,3.9,114,0.0,986.9,35.0
2026-01-18 08:00:00,9.3,97,3.9,146,0.0,987.8,65.0
2026-01-18 09:00:00,10.7,94,4.3,107,0.0,988.9,90.0
2026-01-18 10:00:00,13.0,85,3.3,96,0.0,989.8,135.0
2026-01-18 11:00:00,16.8,71,4.0,100,0.0,989.3,225.0
2026-01-18 12:00:00,20.2,56,4.8,119,0.0,988.4,405.0
2026-01-18 13:00:00,21.5,49,6.0,134,0.0,987.6,605.0
2026-01-18 14:00:00,22.0,46,6.9,139,0.0,987.0,760.0
2026-01-18 15:00:00,22.0,43,5.6,138,0.0,986.7,750.0
2026-01-18 16:00:00,21.6,43,4.9,126,0.0,986.9,665.0
2026-01-18 17:00:00,20.2,50,4.8,112,0.0,986.9,285.0
2026-01-18 18:00:00,18.8,61,5.7,108,0.0,987.4,165.0
2026-01-18 19:00:00,17.6,71,5.7,108,0.0,988.0,125.0
2026-01-18 20:00:00,16.3,79,4.6,108,0.0,988.5,100.0
2026-01-18 21:00:00,15.6,82,4.6,99,0.0,989.0,85.0
2026-01-18 22:00:00,14.9,86,4.9,92,0.0,989.0,90.0
2026-01-18 23:00:00,14.1,89,5.2,102,0.0,988.9,85.0
2026-01-19 00:00:00,13.7,89,5.4,105,0.0,989.1,90.0
2026-01-19 01:00:00,13.8,87,6.0,100,0.0,989.2,105.0
2026-01-19 02:00:00,13.3,87,5.8,104,0.0,989.0,100.0
2026-01-19 03:00:00,12.4,89,5.1,107,0.0,988.7,85.0
2026-01-19 04:00:00,11.5,91,4.8,110,0.0,988.4,75.0
2026-01-19 05:00:00,11.3,91,4.0,87,0.0,988.5,60.0
2026-01-19 06:00:00,10.9,92,2.5,86,0.0,989.1,45.0
2026-01-19 07:00:00,10.7,92,2.1,75,0.0,989.6,40.0
2026-01-19 08:00:00,12.3,87,4.1,88,0.0,990.4,50.0
2026-01-19 09:00:00,15.0,74,1.9,61,0.0,991.3,95.0
2026-01-19 10:00:00,18.2,60,1.0,45,0.0,992.1,185.0
2026-01-19 11:00:00,20.7,46,0.7,90,0.0,991.8,375.0
2026-01-19 12:00:00,23.6,29,0.9,37,0.0,991.2,730.0
2026-01-19 13:00:00,24.7,22,1.7,32,0.0,990.1,1530.0
2026-01-19 14:00:00,25.1,21,2.8,40,0.0,989.4,1865.0
2026-01-19 15:00:00,25.0,21,3.7,39,0.0,989.0,2240.0
2026-01-19 16:00:00,24.4,23,4.9,24,0.0,989.0,2125.0
2026-01-19 17:00:00,22.3,28,3.7,23,0.0,988.7,695.0
2026-01-19 18:00:00,20.2,37,4.1,2,0.0,989.2,265.0
2026-01-19 19:00:00,19.0,46,3.6,340,0.0,989.5,175.0
2026-01-19 20:00:00,18.0,53,4.4,328,0.0,989.8,145.0
2026-01-19 21:00:00,17.1,60,3.8,329,0.0,989.8,115.0
2026-01-19 22:00:00,16.3,67,3.5,305,0.0,989.8,85.0
2026-01-19 23:00:00,15.1,75,5.2,272,0.0,989.8,70.0
2026-01-20 00:00:00,14.3,79,5.1,280,0.0,989.6,60.0
2026-01-20 01:00:00,13.3,82,4.8,304,0.0,989.4,55.0
2026-01-20 02:00:00,12.8,82,4.5,313,0.0,989.1,60.0
2026-01-20 03:00:00,12.5,80,3.8,319,0.0,989.0,60.0
2026-01-20 04:00:00,11.8,82,4.5,299,0.0,988.8,50.0
2026-01-20 05:00:00,11.0,85,5.5,279,0.0,989.2,65.0
2026-01-20 06:00:00,10.6,85,6.2,278,0.0,989.7,70.0
2026-01-20 07:00:00,10.2,85,6.1,282,0.0,990.4,70.0
2026-01-20 08:00:00,12.0,75,7.6,278,0.0,991.2,75.0
2026-01-20 09:00:00,15.3,62,5.8,277,0.0,992.3,105.0
2026-01-20 10:00:00,18.7,51,4.8,285,0.0,993.5,190.0
2026-01-20 11:00:00,21.7,44,7.0,283,0.0,993.4,480.0
2026-01-20 12:00:00,23.5,36,7.9,287,0.0,992.7,1645.0
2026-01-20 13:00:00,24.2,31,8.0,280,0.0,991.8,1850.0
2026-01-20 14:00:00,24.3,32,8.7,283,0.0,990.9,1870.0
2026-01-20 15:00:00,23.9,33,8.4,290,0.0,990.5,1750.0
2026-01-20 16:00:00,23.2,35,8.1,294,0.0,990.4,1635.0
2026-01-20 17:00:00,22.1,33,6.6,303,0.0,990.2,445.0
2026-01-20 18:00:00,20.4,41,5.9,310,0.0,990.7,230.0
2026-01-20 19:00:00,19.1,51,4.9,327,0.0,991.1,180.0
2026-01-20 20:00:00,18.1,60,5.0,345,0.0,991.6,155.0
2026-01-20 21:00:00,17.2,68,4.7,353,0.0,992.0,115.0
2026-01-20 22:00:00,16.5,72,4.7,7,0.0,992.2,105.0
2026-01-20 23:00:00,15.9,78,4.9,343,0.0,992.3,135.0
2026-01-21 00:00:00,14.5,81,5.1,333,0.0,992.0,105.0
2026-01-21 01:00:00,13.8,82,4.4,322,0.0,992.0,85.0
2026-01-21 02:00:00,13.0,83,4.0,309,0.0,991.6,75.0
2026-01-21 03:00:00,12.5,83,3.4,302,0.0,991.6,50.0
2026-01-21 04:00:00,11.6,85,4.5,284,0.0,991.4,45.0
2026-01-21 05:00:00,11.1,94,4.4,291,0.0,991.5,50.0
2026-01-21 06:00:00,10.2,96,4.1,293,0.0,991.8,45.0
2026-01-21 07:00:00,9.7,99,5.3,288,0.0,992.6,50.0
2026-01-21 08:00:00,10.6,94,4.6,283,0.0,993.3,60.0
2026-01-21 09:00:00,13.2,81,4.0,297,0.0,994.3,90.0
2026-01-21 10:00:00,16.9,63,3.6,303,0.0,995.1,160.0
2026-01-21 11:00:00,20.4,50,5.5,308,0.0,994.8,540.0
2026-01-21 12:00:00,22.3,40,7.6,298,0.0,994.0,1175.0
2026-01-21 13:00:00,23.0,36,8.7,283,0.0,993.0,1290.0
2026-01-21 14:00:00,23.2,34,9.1,279,0.0,992.3,1320.0
2026-01-21 15:00:00,22.9,34,9.2,281,0.0,991.9,1265.0
2026-01-21 16:00:00,22.1,36,8.6,290,0.0,991.8,1095.0
2026-01-21 17:00:00,20.8,39,6.9,285,0.0,991.7,730.0
2026-01-21 18:00:00,19.3,44,5.5,293,0.0,992.0,225.0
2026-01-21 19:00:00,18.1,49,4.8,307,0.0,992.2,165.0
2026-01-21 20:00:00,16.9,56,4.8,329,0.0,992.6,160.0
2026-01-21 21:00:00,16.1,62,4.8,345,0.0,992.9,140.0
2026-01-21 22:00:00,15.4,65,2.9,349,0.0,992.9,95.0
2026-01-21 23:00:00,14.8,69,3.7,11,0.0,993.0,80.0
2026-01-22 00:00:00,13.8,72,3.2,3,0.0,992.8,55.0
2026-01-22 01:00:00,13.3,73,2.4,343,0.0,992.5,40.0
2026-01-22 02:00:00,12.5,76,3.3,338,0.0,992.1,45.0
2026-01-22 03:00:00,11.6,78,3.6,330,0.0,991.6,45.0
2026-01-22 04:00:00,11.3,77,2.9,317,0.0,991.2,40.0
2026-01-22 05:00:00,10.5,81,3.1,324,0.0,991.0,40.0
2026-01-22 06:00:00,10.1,82,1.9,311,0.0,991.1,30.0
2026-01-22 07:00:00,10.0,82,0.9,307,0.0,991.2,15.0
2026-01-22 08:00:00,11.8,74,1.1,270,0.0,992.0,10.0
2026-01-22 09:00:00,15.4,61,2.1,149,0.0,992.5,65.0
2026-01-22 10:00:00,19.0,44,2.5,184,0.0,993.2,220.0
2026-01-22 11:00:00,21.5,39,3.3,202,0.0,993.4,520.0
2026-01-22 12:00:00,23.5,37,3.9,167,0.0,992.4,700.0
2026-01-22 13:00:00,24.6,34,4.3,158,0.0,991.2,870.0
2026-01-22 14:00:00,25.0,34,6.4,140,0.0,990.0,1055.0
2026-01-22 15:00:00,24.8,36,7.6,135,0.0,989.6,1105.0
2026-01-22 16:00:00,23.8,41,10.1,130,0.0,989.2,740.0
2026-01-22 17:00:00,21.9,50,9.7,125,0.0,989.5,575.0
2026-01-22 18:00:00,20.4,59,8.2,140,0.0,990.1,465.0
2026-01-22 19:00:00,19.5,66,9.4,138,0.0,990.3,385.0
2026-01-22 20:00:00,19.0,68,10.9,130,0.0,990.6,345.0
2026-01-22 21:00:00,18.7,69,12.1,132,0.0,990.5,345.0
2026-01-22 22:00:00,18.1,70,12.4,124,0.0,989.9,330.0
2026-01-22 23:00:00,17.9,70,14.6,135,0.0,989.7,370.0
2026-01-23 00:00:00,17.1,72,14.4,130,0.0,989.4,430.0
2026-01-23 01:00:00,16.6,74,15.4,132,0.0,988.9,455.0
2026-01-23 02:00:00,16.2,74,16.2,129,0.0,988.4,445.0
2026-01-23 03:00:00,16.2,73,11.6,139,0.0,988.1,495.0
2026-01-23 04:00:00,16.3,71,10.4,141,0.0,987.8,480.0
2026-01-23 05:00:00,15.7,75,15.2,132,0.0,987.3,465.0
2026-01-23 06:00:00,15.3,77,15.8,122,0.0,987.2,540.0
2026-01-23 07:00:00,15.1,78,15.5,145,0.0,988.3,610.0
2026-01-23 08:00:00,14.6,85,8.7,212,3.9,991.0,350.0
2026-01-23 09:00:00,14.4,88,13.1,124,2.4,991.3,375.0
2026-01-23 10:00:00,14.7,88,18.1,120,1.0,991.3,440.0
2026-01-23 11:00:00,14.1,90,17.6,123,1.8,991.6,440.0
2026-01-23 12:00:00,14.6,89,18.8,122,0.7,990.3,475.0
2026-01-23 13:00:00,16.1,84,16.5,117,1.6,989.7,495.0
2026-01-23 14:00:00,17.5,75,17.7,140,0.0,989.0,835.0
2026-01-23 15:00:00,16.8,82,11.3,108,2.4,988.8,645.0
2026-01-23 16:00:00,16.7,84,12.3,149,0.1,988.9,660.0
2026-01-23 17:00:00,15.5,85,14.7,101,8.6,990.5,520.0
2026-01-23 18:00:00,14.4,88,6.2,170,0.7,991.6,425.0
2026-01-23 19:00:00,14.4,91,9.5,134,0.2,992.8,430.0
2026-01-23 20:00:00,14.2,92,8.8,139,0.2,993.4,350.0
2026-01-23 21:00:00,13.7,93,4.6,169,0.2,993.9,110.0
2026-01-23 22:00:00,13.1,92,1.2,129,0.1,994.3,35.0
2026-01-23 23:00:00,12.9,95,2.8,18,0.0,994.8,40.0
2026-01-24 00:00:00,12.5,95,1.2,321,0.0,995.1,25.0
2026-01-24 01:00:00,12.9,94,6.1,289,0.0,995.2,115.0
2026-01-24 02:00:00,12.3,97,10.0,303,0.0,995.5,220.0
2026-01-24 03:00:00,11.2,97,10.1,297,0.0,995.7,245.0
2026-01-24 04:00:00,9.7,89,12.0,315,0.0,996.1,255.0
2026-01-24 05:00:00,9.9,75,10.6,334,0.0,996.7,300.0
2026-01-24 06:00:00,9.3,70,10.8,342,0.0,997.5,335.0
2026-01-24 07:00:00,9.0,70,10.1,338,0.0,998.3,295.0
2026-01-24 08:00:00,9.6,69,8.1,342,0.0,998.8,285.0
2026-01-24 09:00:00,10.8,65,8.4,340,0.0,999.6,385.0
2026-01-24 10:00:00,12.2,59,8.6,349,0.0,999.7,445.0
2026-01-24 11:00:00,14.0,50,9.8,332,0.0,999.6,430.0
2026-01-24 12:00:00,15.4,45,9.4,340,0.0,998.3,520.0
2026-01-24 13:00:00,16.1,44,9.5,324,0.0,997.3,615.0
2026-01-24 14:00:00,16.4,46,10.3,319,0.0,996.7,635.0
2026-01-24 15:00:00,16.2,49,10.9,321,0.0,995.9,615.0
2026-01-24 16:00:00,15.4,52,10.4,318,0.0,995.5,570.0
2026-01-24 17:00:00,14.0,60,9.6,317,0.0,995.0,450.0
2026-01-24 18:00:00,12.5,66,8.9,315,0.0,995.6,395.0
2026-01-24 19:00:00,11.6,69,8.8,309,0.0,996.4,365.0
2026-01-24 20:00:00,10.7,71,8.7,315,0.0,996.9,330.0
2026-01-24 21:00:00,10.0,73,8.5,306,0.0,997.0,280.0
2026-01-24 22:00:00,9.4,74,9.0,313,0.0,996.8,270.0
2026-01-24 23:00:00,9.1,75,10.7,312,0.0,996.6,280.0
2026-01-25 00:00:00,8.8,75,9.0,305,0.0,996.0,240.0
2026-01-25 01:00:00,8.4,76,9.2,305,0.0,995.6,215.0
2026-01-25 02:00:00,8.3,76,8.1,301,0.0,995.0,200.0
2026-01-25 03:00:00,7.7,79,7.7,294,0.0,994.4,185.0
2026-01-25 04:00:00,7.2,81,7.3,290,0.0,993.7,170.0
2026-01-25 05:00:00,6.9,84,7.7,282,0.0,993.9,165.0
2026-01-25 06:00:00,6.8,85,6.3,277,0.0,994.1,135.0
2026-01-25 07:00:00,6.4,86,9.2,274,0.0,994.6,160.0
2026-01-25 08:00:00,7.1,84,9.4,278,0.0,995.5,200.0
2026-01-25 09:00:00,8.9,78,9.8,278,0.0,996.2,230.0
2026-01-25 10:00:00,11.2,72,8.8,279,0.0,996.6,285.0
2026-01-25 11:00:00,13.6,65,9.6,283,0.0,996.0,380.0
2026-01-25 12:00:00,15.1,59,10.0,291,0.0,995.3,480.0
2026-01-25 13:00:00,16.0,54,9.1,295,0.0,994.3,580.0
2026-01-25 14:00:00,16.4,53,8.1,301,0.0,993.7,650.0
2026-01-25 15:00:00,16.5,53,7.1,304,0.0,993.5,690.0
2026-01-25 16:00:00,15.9,57,5.7,316,0.0,992.8,650.0
2026-01-25 17:00:00,14.2,73,4.0,291,0.0,992.7,185.0
2026-01-25 18:00:00,12.8,75,5.3,282,0.0,993.4,120.0
2026-01-25 19:00:00,12.0,77,5.3,278,0.0,993.6,95.0
2026-01-25 20:00:00,11.2,79,5.4,266,0.0,994.1,85.0
2026-01-25 21:00:00,10.6,79,6.0,267,0.0,994.6,90.0
2026-01-25 22:00:00,9.9,81,5.4,274,0.0,994.5,80.0
2026-01-25 23:00:00,9.2,85,4.8,290,0.0,994.2,80.0
2026-01-26 00:00:00,8.7,86,4.7,288,0.0,993.8,65.0
2026-01-26 01:00:00,8.2,88,4.4,258,0.0,993.4,50.0
2026-01-26 02:00:00,7.8,89,4.9,260,0.0,993.4,50.0
2026-01-26 03:00:00,7.5,89,5.6,270,0.0,993.4,65.0
2026-01-26 04:00:00,6.9,90,4.7,254,0.0,993.0,55.0
2026-01-26 05:00:00,6.3,93,4.9,276,0.0,993.2,55.0
2026-01-26 06:00:00,6.4,92,4.6,283,0.0,993.7,55.0
2026-01-26 07:00:00,6.2,93,4.2,295,0.0,994.4,55.0
2026-01-26 08:00:00,7.9,89,4.3,294,0.0,995.3,60.0
2026-01-26 09:00:00,10.5,83,2.2,305,0.0,996.3,105.0
2026-01-26 10:00:00,13.1,76,1.0,292,0.0,997.0,180.0
2026-01-26 11:00:00,15.2,68,0.8,27,0.0,996.4,360.0
2026-01-26 12:00:00,17.1,62,1.0,59,0.0,995.6,570.0
2026-01-26 13:00:00,18.1,58,0.9,217,0.0,994.8,710.0
2026-01-26 14:00:00,18.7,55,1.5,240,0.0,993.7,780.0
2026-01-26 15:00:00,18.8,54,1.0,68,0.0,993.2,790.0
2026-01-26 16:00:00,18.5,56,2.2,76,0.0,993.2,765.0
2026-01-26 17:00:00,17.0,69,3.8,79,0.0,992.8,130.0
2026-01-26 18:00:00,16.2,73,3.3,135,0.0,993.4,60.0
2026-01-26 19:00:00,15.2,77,4.3,138,0.0,993.6,65.0
2026-01-26 20:00:00,14.2,79,3.3,189,0.0,994.3,40.0
2026-01-26 21:00:00,13.4,77,0.9,37,0.0,994.4,10.0
2026-01-26 22:00:00,12.6,79,3.2,47,0.0,994.1,30.0
2026-01-26 23:00:00,12.9,77,1.0,121,0.0,994.3,20.0
2026-01-27 00:00:00,12.2,80,4.1,90,0.0,993.9,50.0
2026-01-27 01:00:00,11.6,83,3.9,112,0.0,993.6,40.0
2026-01-27 02:00:00,11.1,86,5.7,101,0.0,993.2,55.0
2026-01-27 03:00:00,11.3,83,7.1,106,0.0,992.8,80.0
2026-01-27 04:00:00,11.4,81,8.1,125,0.0,992.0,110.0
2026-01-27 05:00:00,11.2,81,7.8,134,0.0,992.2,110.0
2026-01-27 06:00:00,11.4,79,8.0,132,0.0,992.5,125.0
2026-01-27 07:00:00,11.5,80,7.9,123,0.0,992.7,130.0
2026-01-27 08:00:00,12.7,79,8.8,107,0.0,993.2,160.0
2026-01-27 09:00:00,13.9,75,2.5,82,0.8,993.8,215.0
2026-01-27 10:00:00,14.7,77,5.3,35,9.5,995.5,230.0
2026-01-27 11:00:00,15.9,77,8.3,129,0.0,994.7,340.0
2026-01-27 12:00:00,18.1,73,10.5,119,0.1,993.5,550.0
2026-01-27 13:00:00,19.3,72,14.4,134,0.0,992.5,625.0
2026-01-27 14:00:00,19.7,72,13.2,133,0.0,991.3,690.0
2026-01-27 15:00:00,19.2,75,10.6,136,0.2,991.0,750.0
2026-01-27 16:00:00,18.8,78,16.2,140,0.0,990.3,760.0
2026-01-27 17:00:00,15.9,91,8.5,117,0.0,991.4,445.0
2026-01-27 18:00:00,15.0,93,9.2,90,1.3,991.8,390.0
2026-01-27 19:00:00,14.5,92,10.3,101,0.4,992.4,305.0
2026-01-27 20:00:00,14.4,91,9.8,104,0.0,992.8,290.0
2026-01-27 21:00:00,14.4,92,8.3,123,0.0,993.1,215.0
2026-01-27 22:00:00,13.8,95,8.1,114,0.0,992.9,185.0
2026-01-27 23:00:00,13.3,96,9.2,118,0.0,993.2,250.0
2026-01-28 00:00:00,12.4,97,3.6,117,0.1,993.0,155.0
2026-01-28 01:00:00,13.0,93,1.9,61,3.5,993.0,75.0
2026-01-28 02:00:00,12.2,96,4.1,77,1.1,993.2,115.0
2026-01-28 03:00:00,12.3,95,0.8,225,2.9,993.1,25.0
2026-01-28 04:00:00,12.5,94,4.6,261,0.0,992.6,70.0
2026-01-28 05:00:00,11.7,95,5.8,272,0.0,993.0,75.0
2026-01-28 06:00:00,12.5,97,8.0,284,0.0,993.7,200.0
2026-01-28 07:00:00,12.7,98,6.3,301,0.0,994.6,265.0
2026-01-28 08:00:00,13.4,94,8.0,310,0.0,995.6,325.0
2026-01-28 09:00:00,13.9,91,9.1,326,0.0,996.8,380.0
2026-01-28 10:00:00,14.4,88,7.6,346,0.0,997.1,455.0
2026-01-28 11:00:00,16.0,81,7.5,345,0.0,996.5,590.0
2026-01-28 12:00:00,16.8,76,6.0,357,0.0,995.9,790.0
2026-01-28 13:00:00,17.7,70,3.9,347,0.0,995.2,995.0
2026-01-28 14:00:00,18.2,66,4.3,327,0.0,994.9,1110.0
2026-01-28 15:00:00,18.4,63,5.9,320,0.0,994.9,1210.0
2026-01-28 16:00:00,18.0,63,7.5,310,0.0,995.0,1120.0
2026-01-28 17:00:00,16.9,71,5.1,293,0.0,994.8,470.0
2026-01-28 18:00:00,15.2,79,4.6,301,0.0,994.6,150.0
2026-01-28 19:00:00,14.5,83,5.3,315,0.0,995.0,205.0
2026-01-28 20:00:00,13.6,86,4.9,309,0.0,995.0,145.0
2026-01-28 21:00:00,12.8,87,4.7,298,0.0,995.2,110.0
2026-01-28 22:00:00,12.2,88,4.5,293,0.0,995.0,85.0
2026-01-28 23:00:00,11.8,93,5.1,293,0.0,995.2,90.0
2026-01-29 00:00:00,12.0,93,6.2,303,0.0,994.9,115.0
2026-01-29 01:00:00,11.8,94,7.5,307,0.0,994.9,135.0
2026-01-29 02:00:00,11.5,95,7.9,305,0.0,994.5,145.0
2026-01-29 03:00:00,10.9,96,7.2,302,0.0,994.3,150.0
2026-01-29 04:00:00,10.4,96,6.5,302,0.0,993.7,140.0
2026-01-29 05:00:00,10.5,100,6.8,299,0.0,994.1,135.0
2026-01-29 06:00:00,10.6,100,6.2,296,0.0,994.4,130.0
2026-01-29 07:00:00,10.8,99,7.0,291,0.0,995.0,140.0
2026-01-29 08:00:00,11.1,99,7.7,295,0.0,995.5,130.0
2026-01-29 09:00:00,11.9,94,9.1,295,0.0,996.5,155.0
2026-01-29 10:00:00,13.8,88,8.5,295,0.0,996.9,305.0
2026-01-29 11:00:00,15.3,80,9.8,308,0.0,997.2,545.0
2026-01-29 12:00:00,16.8,71,8.0,312,0.0,996.2,680.0
2026-01-29 13:00:00,17.7,67,7.3,308,0.0,995.2,715.0
2026-01-29 14:00:00,18.3,66,7.5,310,0.0,994.4,755.0
2026-01-29 15:00:00,18.4,64,7.1,317,0.0,994.0,780.0
2026-01-29 16:00:00,18.0,67,6.9,317,0.0,993.8,750.0
2026-01-29 17:00:00,16.1,77,6.4,310,0.0,994.0,585.0
2026-01-29 18:00:00,14.3,84,5.0,311,0.0,994.0,200.0
2026-01-29 19:00:00,13.9,85,5.3,305,0.0,994.3,160.0
2026-01-29 20:00:00,13.4,86,5.2,297,0.0,994.7,125.0
2026-01-29 21:00:00,12.4,89,5.0,289,0.0,995.2,90.0
2026-01-29 22:00:00,11.7,91,4.8,304,0.0,995.0,75.0
2026-01-29 23:00:00,11.1,92,4.5,286,0.0,994.8,65.0
2026-01-30 00:00:00,10.8,93,5.0,289,0.0,994.5,70.0
2026-01-30 01:00:00,10.3,94,5.2,286,0.0,994.4,70.0
2026-01-30 02:00:00,10.1,94,5.4,296,0.0,993.7,75.0
2026-01-30 03:00:00,10.4,92,6.8,299,0.0,993.7,100.0
2026-01-30 04:00:00,10.5,91,7.1,300,0.0,993.7,125.0
2026-01-30 05:00:00,9.7,94,4.9,306,0.0,993.4,70.0
2026-01-30 06:00:00,8.9,94,4.1,272,0.0,993.8,50.0
2026-01-30 07:00:00,8.5,95,3.7,247,0.0,993.5,35.0
2026-01-30 08:00:00,10.8,92,7.2,271,0.0,994.5,80.0
2026-01-30 09:00:00,12.7,89,6.0,277,0.0,995.5,165.0
2026-01-30 10:00:00,14.8,80,6.6,287,0.0,995.8,260.0
2026-01-30 11:00:00,16.6,73,6.7,289,0.0,995.7,405.0
2026-01-30 12:00:00,18.1,65,6.1,289,0.0,994.8,505.0
2026-01-30 13:00:00,19.0,61,5.2,290,0.0,993.6,590.0
2026-01-30 14:00:00,19.5,59,5.2,286,0.0,992.7,680.0
2026-01-30 15:00:00,19.5,58,6.0,291,0.0,992.6,725.0
2026-01-30 16:00:00,18.9,61,5.6,297,0.0,992.6,705.0
2026-01-30 17:00:00,17.6,75,3.9,294,0.0,992.4,330.0
2026-01-30 18:00:00,16.1,78,2.4,287,0.0,992.4,35.0
2026-01-30 19:00:00,15.3,80,0.6,342,0.0,992.7,15.0
2026-01-30 20:00:00,14.4,83,0.6,124,0.0,993.0,10.0
2026-01-30 21:00:00,13.6,86,1.0,158,0.0,993.5,15.0
2026-01-30 22:00:00,12.9,87,1.1,171,0.0,993.4,15.0
2026-01-30 23:00:00,12.6,89,1.6,153,0.0,993.3,15.0
2026-01-31 00:00:00,12.0,91,2.2,145,0.0,993.3,20.0
2026-01-31 01:00:00,10.9,99,2.3,141,0.0,993.0,15.0
2026-01-31 02:00:00,10.5,99,1.5,97,0.0,992.9,15.0
2026-01-31 03:00:00,10.0,100,1.8,79,0.0,992.8,20.0
2026-01-31 04:00:00,10.3,99,2.2,81,0.0,992.7,35.0
2026-01-31 05:00:00,9.2,100,3.2,142,0.0,992.8,20.0
2026-01-31 06:00:00,9.4,100,3.0,128,0.0,993.3,10.0
2026-01-31 07:00:00,9.6,99,3.7,101,0.0,993.9,60.0
2026-01-31 08:00:00,10.6,98,4.0,93,0.0,994.8,75.0
2026-01-31 09:00:00,12.0,96,2.9,137,0.0,995.5,95.0
2026-01-31 10:00:00,14.3,92,4.3,105,0.0,996.3,150.0
2026-01-31 11:00:00,16.8,79,5.9,113,0.0,996.4,325.0
2026-01-31 12:00:00,18.3,70,7.2,112,0.0,995.6,435.0
2026-01-31 13:00:00,19.3,63,8.2,116,0.0,994.4,550.0
2026-01-31 14:00:00,19.8,62,8.3,117,0.0,993.6,600.0
2026-01-31 15:00:00,19.9,63,6.7,114,0.0,993.4,665.0
2026-01-31 16:00:00,19.5,66,7.2,115,0.0,993.2,665.0
2026-01-31 17:00:00,17.7,75,8.5,125,0.0,992.8,450.0
2026-01-31 18:00:00,16.2,82,7.3,130,0.0,993.2,325.0
2026-01-31 19:00:00,15.4,86,7.4,129,0.0,993.3,220.0
2026-01-31 20:00:00,14.8,88,7.8,128,0.0,993.7,175.0
2026-01-31 21:00:00,14.5,89,8.5,134,0.0,993.9,185.0
2026-01-31 22:00:00,14.1,90,8.5,128,0.0,993.6,170.0
2026-01-31 23:00:00,13.9,90,8.7,112,0.0,993.5,165.0
2026-02-01 00:00:00,13.3,91,2.8,135,0.3,993.1,115.0
2026-02-01 01:00:00,13.7,86,13.0,170,3.7,993.9,180.0
2026-02-01 02:00:00,13.8,83,12.0,127,0.7,992.4,190.0
2026-02-01 03:00:00,12.7,84,3.7,113,4.2,993.1,85.0
2026-02-01 04:00:00,12.4,87,3.7,23,0.0,993.5,50.0
2026-02-01 05:00:00,13.0,94,9.0,143,4.1,993.2,135.0
2026-02-01 06:00:00,12.9,93,7.1,135,0.2,993.0,100.0
2026-02-01 07:00:00,12.9,92,8.7,124,0.0,993.7,125.0
2026-02-01 08:00:00,14.0,90,9.4,107,0.0,994.6,145.0
2026-02-01 09:00:00,15.5,88,5.3,123,0.0,995.2,175.0
2026-02-01 10:00:00,17.6,80,6.2,126,0.0,995.7,300.0
2026-02-01 11:00:00,18.3,72,8.9,140,0.0,996.0,440.0
2026-02-01 12:00:00,19.3,68,8.2,148,0.0,995.4,560.0
2026-02-01 13:00:00,20.1,67,7.3,149,0.0,994.3,625.0
2026-02-01 14:00:00,20.7,66,6.0,153,0.0,993.3,725.0
2026-02-01 15:00:00,20.8,66,4.3,165,0.0,993.2,740.0
2026-02-01 16:00:00,20.6,68,3.4,177,0.0,993.2,735.0
2026-02-01 17:00:00,19.4,78,3.6,183,0.0,992.8,155.0
2026-02-01 18:00:00,17.6,83,4.0,212,0.0,993.1,65.0
2026-02-01 19:00:00,16.7,87,3.2,214,0.0,993.4,40.0
2026-02-01 20:00:00,15.9,89,3.1,201,0.0,993.9,20.0
2026-02-01 21:00:00,15.4,90,1.8,217,0.0,994.3,15.0
2026-02-01 22:00:00,15.0,91,1.3,254,0.0,994.7,15.0
2026-02-01 23:00:00,14.3,95,2.9,176,0.0,994.9,20.0
2026-02-02 00:00:00,14.2,95,0.6,214,0.0,994.9,10.0
2026-02-02 01:00:00,13.8,98,5.1,315,0.0,995.0,35.0
2026-02-02 02:00:00,13.5,100,4.3,338,0.0,994.9,70.0
2026-02-02 03:00:00,12.8,100,2.2,360,0.0,995.0,80.0
2026-02-02 04:00:00,12.7,99,1.0,315,0.0,994.8,60.0
2026-02-02 05:00:00,13.2,97,2.9,277,0.0,994.5,60.0
2026-02-02 06:00:00,13.4,95,2.5,270,0.0,994.7,80.0
2026-02-02 07:00:00,13.2,95,3.1,257,0.0,995.0,80.0
